identifier,timepoint_index,timestamp,split,timeseries
Bearing3_1,430,10:22:09,Training,"{'channel1': array([-0.253, -0.289,  0.258, ...,  0.287,  0.146,  0.157]), 'channel2': array([ 0.009, -0.488,  0.174, ..., -0.161, -0.045,  0.208])}"
Bearing3_1,84,09:24:29,Training,"{'channel1': array([ 0.069, -0.044, -0.067, ..., -0.094,  0.049, -0.178]), 'channel2': array([ 0.546,  0.123, -0.283, ...,  0.257,  0.179,  0.32 ])}"
Bearing3_1,391,10:15:39,Training,"{'channel1': array([-0.347, -0.033, -0.083, ...,  0.188,  0.055, -0.243]), 'channel2': array([ 0.306, -0.514, -0.053, ...,  0.039,  0.021, -0.098])}"
Bearing3_1,249,09:51:59,Training,"{'channel1': array([-0.332, -0.519, -0.438, ..., -0.402, -0.608, -0.061]), 'channel2': array([-0.68 ,  0.19 ,  0.185, ...,  0.822,  0.251, -0.67 ])}"
Bearing3_1,449,10:25:19,Training,"{'channel1': array([ 0.336,  0.229, -0.32 , ...,  0.211,  0.489,  0.271]), 'channel2': array([ 0.372,  0.78 ,  0.079, ..., -0.174,  0.224, -0.024])}"
Bearing3_1,437,10:23:19,Training,"{'channel1': array([-0.076, -0.24 , -0.322, ...,  0.568,  0.576,  0.406]), 'channel2': array([-0.585, -0.326,  0.982, ..., -0.618,  0.181,  0.221])}"
Bearing3_1,206,09:44:49,Training,"{'channel1': array([ 0.407,  0.292, -0.246, ...,  0.792,  0.793, -0.018]), 'channel2': array([ 0.682, -0.054, -0.065, ..., -0.187,  0.427, -0.285])}"
Bearing3_1,21,09:13:59,Training,"{'channel1': array([-0.473, -0.062,  0.249, ...,  0.681,  0.759,  0.411]), 'channel2': array([ 0.017, -0.271, -0.374, ...,  0.403, -0.155,  0.135])}"
Bearing3_1,215,09:46:19,Training,"{'channel1': array([-0.03 ,  0.06 , -0.125, ...,  0.066, -0.189, -0.343]), 'channel2': array([ 0.583, -0.032, -0.279, ..., -0.055, -0.11 ,  0.421])}"
Bearing3_1,90,09:25:29,Training,"{'channel1': array([ 0.028,  0.044,  0.42 , ...,  0.025, -0.041, -0.108]), 'channel2': array([-0.002,  0.464, -0.523, ..., -0.269, -0.283, -0.287])}"
Bearing3_1,199,09:43:39,Training,"{'channel1': array([ 0.04 ,  0.074,  0.131, ..., -0.118, -0.08 ,  0.084]), 'channel2': array([-0.195,  0.01 ,  0.015, ...,  0.507, -0.247,  0.169])}"
Bearing3_1,131,09:32:19,Training,"{'channel1': array([ 0.063, -0.164, -0.082, ...,  0.009,  0.1  ,  0.12 ]), 'channel2': array([-0.181,  0.23 , -0.103, ...,  0.041,  0.08 ,  0.157])}"
Bearing3_1,381,10:13:59,Training,"{'channel1': array([ 0.243,  0.247,  0.103, ..., -0.257, -0.436, -0.195]), 'channel2': array([-0.465, -0.218,  0.132, ..., -0.275,  0.227,  0.114])}"
Bearing3_1,167,09:38:19,Training,"{'channel1': array([ 1.299,  1.566,  1.361, ..., -0.071, -0.129, -0.26 ]), 'channel2': array([ 0.143, -0.017,  0.446, ..., -0.517, -0.938, -0.69 ])}"
Bearing3_1,185,09:41:19,Training,"{'channel1': array([ 0.013, -0.426, -0.093, ..., -0.03 ,  0.009, -0.042]), 'channel2': array([-0.024, -0.491,  0.256, ..., -0.07 , -0.523,  0.055])}"
Bearing3_1,102,09:27:29,Training,"{'channel1': array([ 0.717,  0.926,  0.529, ..., -0.281, -0.09 , -0.173]), 'channel2': array([ 0.148, -0.14 ,  0.135, ...,  0.118, -0.037,  0.049])}"
Bearing3_1,134,09:32:49,Training,"{'channel1': array([ 0.1  , -0.035,  0.039, ...,  0.945,  0.599, -0.091]), 'channel2': array([ 0.316, -0.686,  0.319, ..., -0.11 , -0.889,  0.178])}"
Bearing3_1,238,09:50:09,Training,"{'channel1': array([ 0.169, -0.061, -0.072, ..., -0.187, -0.113, -0.012]), 'channel2': array([ 0.101, -0.067,  0.345, ...,  0.038, -0.822, -0.03 ])}"
Bearing3_1,110,09:28:49,Training,"{'channel1': array([ 0.135, -0.248,  0.209, ..., -0.535, -0.223, -0.112]), 'channel2': array([-0.138,  0.419, -0.121, ...,  0.389,  0.161,  0.127])}"
Bearing3_1,384,10:14:29,Training,"{'channel1': array([-0.095, -0.16 , -0.093, ..., -0.167, -0.034, -0.111]), 'channel2': array([ 0.133, -0.035,  0.031, ..., -0.149,  0.197, -0.074])}"
Bearing3_1,349,10:08:39,Training,"{'channel1': array([ 0.37 , -0.03 , -0.213, ..., -0.576, -0.798, -0.605]), 'channel2': array([ 0.251, -0.026,  0.326, ..., -0.328,  0.766,  0.141])}"
Bearing3_1,187,09:41:39,Training,"{'channel1': array([ 0.31 ,  0.42 ,  0.1  , ..., -0.336, -0.11 ,  0.31 ]), 'channel2': array([ 0.092, -0.47 , -0.45 , ..., -0.163,  0.153, -0.268])}"
Bearing3_1,373,10:12:39,Training,"{'channel1': array([-0.117, -0.31 , -0.071, ...,  0.258,  0.054,  0.223]), 'channel2': array([-0.097,  0.055, -0.322, ..., -0.05 , -0.169, -0.287])}"
Bearing3_1,362,10:10:49,Training,"{'channel1': array([-0.526, -0.002,  0.303, ..., -0.332, -0.139, -0.436]), 'channel2': array([ 0.23 , -0.09 ,  0.133, ...,  0.102, -0.325,  0.276])}"
Bearing3_1,500,10:33:49,Training,"{'channel1': array([ 4.300e-02, -7.390e-01,  1.000e-03, ...,  3.280e-01,  4.810e-01,
        1.483e+00]), 'channel2': array([-0.468,  1.101,  0.498, ..., -1.458,  1.575,  1.797])}"
Bearing3_1,368,10:11:49,Training,"{'channel1': array([ 0.019, -0.224, -0.282, ...,  0.01 ,  0.424,  0.397]), 'channel2': array([ 0.134, -0.346,  0.413, ...,  0.252, -0.113,  0.4  ])}"
Bearing3_1,309,10:01:59,Training,"{'channel1': array([-0.369, -0.335,  0.077, ...,  0.028,  0.15 ,  0.19 ]), 'channel2': array([-0.355,  0.097,  0.247, ...,  0.098, -0.318, -0.053])}"
Bearing3_1,182,09:40:49,Training,"{'channel1': array([-0.043,  0.464,  0.207, ..., -0.106, -0.281, -0.048]), 'channel2': array([ 0.06 ,  0.067,  0.074, ..., -0.084, -0.01 ,  0.584])}"
Bearing3_1,153,09:35:59,Training,"{'channel1': array([ 0.011, -0.227, -0.315, ..., -0.746, -0.284,  0.2  ]), 'channel2': array([ 0.037, -0.004,  0.049, ...,  0.205,  0.186, -0.329])}"
Bearing3_1,501,10:33:59,Training,"{'channel1': array([ 1.567,  0.513, -0.218, ..., -0.523,  0.509, -0.194]), 'channel2': array([-4.757, -1.546,  2.532, ...,  0.606, -1.544,  0.663])}"
Bearing3_1,173,09:39:19,Training,"{'channel1': array([-0.426, -0.082,  0.076, ..., -0.44 , -0.821, -0.879]), 'channel2': array([ 0.898,  0.037, -0.329, ...,  0.045,  0.06 , -0.031])}"
Bearing3_1,434,10:22:49,Training,"{'channel1': array([ 0.322,  0.218, -0.191, ..., -0.149,  0.088,  0.295]), 'channel2': array([-0.661, -0.091,  0.298, ...,  0.264, -0.287, -0.26 ])}"
Bearing3_1,258,09:53:29,Training,"{'channel1': array([ 0.081,  0.045, -0.019, ...,  0.058, -0.088, -0.273]), 'channel2': array([-0.474,  0.201, -0.156, ...,  0.389,  0.06 , -0.007])}"
Bearing3_1,223,09:47:39,Training,"{'channel1': array([ 0.607,  0.396, -0.289, ...,  0.552,  0.374,  0.493]), 'channel2': array([-0.35 , -0.33 ,  0.109, ...,  0.246,  0.418,  0.477])}"
Bearing3_1,172,09:39:09,Training,"{'channel1': array([ 0.156,  0.14 ,  0.313, ..., -0.297,  0.279,  0.02 ]), 'channel2': array([ 0.881, -0.344, -0.778, ..., -0.446,  0.047, -0.281])}"
Bearing3_1,499,10:33:39,Training,"{'channel1': array([-0.163, -0.092, -0.98 , ...,  0.998, -0.115, -0.23 ]), 'channel2': array([-0.298, -0.448,  0.139, ..., -2.628,  0.352,  1.967])}"
Bearing3_1,295,09:59:39,Training,"{'channel1': array([-0.206,  0.254,  0.219, ...,  0.3  ,  0.305,  0.308]), 'channel2': array([-0.165, -0.293,  0.188, ...,  0.461, -0.213, -0.243])}"
Bearing3_1,244,09:51:09,Training,"{'channel1': array([-0.629, -0.294, -0.116, ..., -0.191, -0.321, -0.513]), 'channel2': array([-0.191, -0.146, -0.33 , ...,  0.044, -0.055,  0.591])}"
Bearing3_1,47,09:18:19,Training,"{'channel1': array([-0.727, -0.457,  0.253, ...,  0.565,  0.634,  0.275]), 'channel2': array([-0.442,  0.211,  0.091, ...,  0.094, -0.111, -0.185])}"
Bearing3_1,396,10:16:29,Training,"{'channel1': array([ 0.865,  0.6  ,  0.538, ..., -0.005, -0.077, -0.304]), 'channel2': array([-0.284, -0.212, -0.06 , ...,  0.572, -0.095, -0.018])}"
Bearing3_1,382,10:14:09,Training,"{'channel1': array([-0.008, -0.236, -0.146, ..., -1.169, -1.197, -1.036]), 'channel2': array([ 0.033, -0.307,  0.098, ...,  0.311,  0.353,  0.52 ])}"
Bearing3_1,63,09:20:59,Training,"{'channel1': array([ 0.132,  0.151, -0.067, ...,  0.074,  0.205, -0.166]), 'channel2': array([-0.02 , -0.142,  0.013, ...,  0.164,  0.044, -0.133])}"
Bearing3_1,15,09:12:59,Training,"{'channel1': array([-0.419, -0.539, -0.098, ..., -1.389, -0.459,  0.566]), 'channel2': array([-0.131,  0.409, -0.115, ..., -0.046,  0.307, -0.034])}"
Bearing3_1,318,10:03:29,Training,"{'channel1': array([ 1.203,  1.292,  0.997, ..., -0.479, -0.404, -0.08 ]), 'channel2': array([ 0.065,  0.142, -0.134, ..., -0.068,  0.295,  0.366])}"
Bearing3_1,394,10:16:09,Training,"{'channel1': array([ 0.651,  0.271,  0.012, ..., -0.294, -0.041,  0.093]), 'channel2': array([-0.027, -0.117, -0.254, ..., -0.243,  0.238, -0.034])}"
Bearing3_1,465,10:27:59,Training,"{'channel1': array([-0.135, -0.216, -0.268, ...,  0.01 , -0.086, -0.178]), 'channel2': array([-0.03 ,  0.049,  0.411, ...,  0.187,  0.211,  0.125])}"
Bearing3_1,379,10:13:39,Training,"{'channel1': array([-0.056, -0.069,  0.359, ...,  0.178,  0.17 , -0.09 ]), 'channel2': array([ 0.125, -0.134, -0.013, ...,  0.005, -0.483, -0.222])}"
Bearing3_1,482,10:30:49,Training,"{'channel1': array([-0.103,  0.023, -0.533, ..., -0.538, -0.765, -0.94 ]), 'channel2': array([-0.124,  0.477,  0.089, ...,  0.34 ,  0.146, -0.664])}"
Bearing3_1,298,10:00:09,Training,"{'channel1': array([ 0.189,  0.039,  0.088, ..., -0.062, -0.164, -0.211]), 'channel2': array([-0.967,  0.615, -0.017, ...,  0.237, -0.36 ,  0.137])}"
Bearing3_1,53,09:19:19,Training,"{'channel1': array([-0.371, -0.435,  0.034, ..., -0.057,  0.353,  0.722]), 'channel2': array([-0.455,  0.686, -0.116, ..., -0.024,  0.179, -0.025])}"
Bearing3_1,422,10:20:49,Training,"{'channel1': array([-0.306,  0.078,  0.145, ..., -0.274, -0.16 , -0.397]), 'channel2': array([ 0.187, -0.636, -0.074, ...,  0.137,  0.226,  0.033])}"
Bearing3_1,201,09:43:59,Training,"{'channel1': array([ 0.129,  0.126,  0.209, ..., -0.291, -0.301,  0.072]), 'channel2': array([-0.293,  0.073, -0.037, ..., -0.553, -0.071, -0.063])}"
Bearing3_1,143,09:34:19,Training,"{'channel1': array([-0.076,  0.388,  0.635, ..., -0.516, -0.413,  0.1  ]), 'channel2': array([-0.045, -0.206, -0.36 , ...,  0.568,  0.32 , -0.135])}"
Bearing3_1,380,10:13:49,Training,"{'channel1': array([ 0.329,  0.052,  0.02 , ..., -0.253,  0.126,  0.262]), 'channel2': array([-0.257, -0.083,  0.005, ..., -0.003,  0.176, -0.175])}"
Bearing3_1,171,09:38:59,Training,"{'channel1': array([-0.165, -0.65 , -0.315, ..., -0.133, -0.175, -0.155]), 'channel2': array([ 0.05 ,  0.016,  0.242, ...,  0.105,  0.264, -0.217])}"
Bearing3_1,232,09:49:09,Training,"{'channel1': array([-0.1  ,  0.159,  0.005, ...,  0.27 , -0.117, -0.241]), 'channel2': array([-0.2  , -0.154,  0.137, ...,  0.201, -0.406,  0.3  ])}"
Bearing3_1,324,10:04:29,Training,"{'channel1': array([ 0.182, -0.333, -0.186, ..., -0.559, -0.258, -0.001]), 'channel2': array([-0.902, -0.152,  0.611, ..., -0.153, -0.112,  0.002])}"
Bearing3_1,29,09:15:19,Training,"{'channel1': array([-0.147, -0.242, -0.133, ...,  0.222,  0.154,  0.132]), 'channel2': array([0.488, 0.002, 0.243, ..., 0.437, 0.614, 0.01 ])}"
Bearing3_1,31,09:15:39,Training,"{'channel1': array([-0.276, -0.343, -0.265, ..., -0.455, -0.74 , -0.714]), 'channel2': array([-0.095, -0.111,  0.099, ..., -0.103, -0.067,  0.391])}"
Bearing3_1,231,09:48:59,Training,"{'channel1': array([-0.198,  0.01 , -0.018, ..., -0.13 , -0.02 ,  0.108]), 'channel2': array([ 0.019, -0.296, -0.413, ...,  0.567,  0.356, -0.084])}"
Bearing3_1,411,10:18:59,Training,"{'channel1': array([ 0.251, -0.198,  0.182, ..., -0.072, -0.236, -0.404]), 'channel2': array([ 0.421, -0.094,  0.296, ..., -0.089,  0.284, -0.182])}"
Bearing3_1,323,10:04:19,Training,"{'channel1': array([ 0.455, -0.079, -0.001, ..., -0.222, -0.092, -0.245]), 'channel2': array([ 0.207,  0.113,  0.031, ..., -0.293, -0.434,  0.632])}"
Bearing3_1,355,10:09:39,Training,"{'channel1': array([-0.114, -0.219, -0.076, ...,  0.193,  0.482,  0.632]), 'channel2': array([-0.476,  0.095, -0.273, ..., -0.102,  0.749, -0.031])}"
Bearing3_1,353,10:09:19,Training,"{'channel1': array([-0.082,  0.063,  0.198, ..., -0.473, -0.853, -0.885]), 'channel2': array([-0.021,  0.318, -0.342, ..., -0.628, -0.275,  0.588])}"
Bearing3_1,272,09:55:49,Training,"{'channel1': array([ 0.124,  0.248,  0.006, ..., -0.742, -0.31 ,  0.453]), 'channel2': array([-0.085, -0.365, -0.238, ...,  0.229,  0.236, -0.38 ])}"
Bearing3_1,79,09:23:39,Training,"{'channel1': array([ 0.495,  0.417,  0.147, ..., -0.404, -0.483, -0.25 ]), 'channel2': array([-0.252, -0.542,  0.7  , ...,  0.132,  0.716,  0.034])}"
Bearing3_1,13,09:12:39,Training,"{'channel1': array([-0.387,  0.137,  0.278, ...,  0.153, -0.324, -0.459]), 'channel2': array([ 0.12 ,  0.133, -0.141, ..., -0.222,  0.279,  0.195])}"
Bearing3_1,214,09:46:09,Training,"{'channel1': array([-0.114, -0.093, -0.35 , ...,  0.219, -0.219, -0.067]), 'channel2': array([ 0.381, -0.336,  0.506, ..., -0.571, -0.279,  0.058])}"
Bearing3_1,161,09:37:19,Training,"{'channel1': array([ 0.028, -0.239, -0.243, ...,  0.4  ,  0.053,  0.186]), 'channel2': array([-0.053,  0.159,  0.209, ..., -0.446,  0.488, -0.567])}"
Bearing3_1,156,09:36:29,Training,"{'channel1': array([ 0.094,  0.269,  0.156, ...,  0.305, -0.071,  0.023]), 'channel2': array([-0.545, -0.057,  0.258, ..., -0.502,  0.43 , -0.493])}"
Bearing3_1,59,09:20:19,Training,"{'channel1': array([ 0.376,  0.205, -0.11 , ...,  0.314,  0.187,  0.132]), 'channel2': array([-0.29 , -0.17 ,  0.247, ..., -0.043, -0.023, -0.548])}"
Bearing3_1,413,10:19:19,Training,"{'channel1': array([-0.106,  0.052,  0.054, ...,  0.035, -0.113,  0.076]), 'channel2': array([ 0.149, -0.266, -0.178, ...,  0.24 ,  0.254,  0.128])}"
Bearing3_1,344,10:07:49,Training,"{'channel1': array([ 0.2  , -0.022, -0.084, ..., -0.019,  0.146,  0.076]), 'channel2': array([ 0.544, -0.084, -0.496, ..., -0.116, -0.241, -0.531])}"
Bearing3_1,195,09:42:59,Training,"{'channel1': array([0.136, 0.135, 0.094, ..., 0.296, 0.24 , 0.21 ]), 'channel2': array([ 0.164,  0.258, -0.349, ..., -0.244, -0.604,  0.645])}"
Bearing3_1,510,10:35:29,Training,"{'channel1': array([ 0.172, -0.038, -0.456, ..., -0.535, -1.041,  0.413]), 'channel2': array([ 0.08 , -1.11 ,  0.177, ..., -1.139, -0.791,  0.326])}"
Bearing3_1,128,09:31:49,Training,"{'channel1': array([-0.158, -0.161,  0.34 , ..., -0.326, -0.23 , -0.056]), 'channel2': array([ 0.045,  0.012,  0.267, ...,  0.067,  0.068, -0.064])}"
Bearing3_1,369,10:11:59,Training,"{'channel1': array([ 0.069,  0.08 ,  0.496, ..., -0.342, -0.22 , -0.652]), 'channel2': array([ 0.28 ,  0.372, -0.034, ...,  0.158,  0.223,  0.246])}"
Bearing3_1,489,10:31:59,Training,"{'channel1': array([-0.027, -0.127, -0.112, ..., -0.271, -0.1  ,  0.078]), 'channel2': array([ 0.236, -0.334,  0.194, ...,  0.319, -0.126, -0.031])}"
Bearing3_1,515,10:36:19,Training,"{'channel1': array([-0.097,  0.507,  0.28 , ...,  0.736, -0.298, -0.225]), 'channel2': array([ 0.508, -0.987, -0.175, ...,  0.969, -1.069,  0.011])}"
Bearing3_1,32,09:15:49,Training,"{'channel1': array([ 0.202,  0.286, -0.186, ..., -0.191, -0.407, -0.228]), 'channel2': array([ 0.324,  0.009, -0.255, ...,  0.036, -0.16 ,  0.05 ])}"
Bearing3_1,415,10:19:39,Training,"{'channel1': array([0.113, 0.076, 0.294, ..., 0.327, 0.82 , 0.237]), 'channel2': array([-0.286,  0.097, -0.116, ...,  0.061, -0.227, -0.074])}"
Bearing3_1,169,09:38:39,Training,"{'channel1': array([-0.084,  0.045,  0.07 , ..., -0.186, -0.107, -0.039]), 'channel2': array([-0.532,  0.049,  0.179, ...,  0.218, -0.5  ,  0.037])}"
Bearing3_1,6,09:11:29,Training,"{'channel1': array([ 0.922,  0.179, -0.42 , ...,  0.348,  0.254, -0.043]), 'channel2': array([-0.046, -0.094,  0.199, ...,  0.014,  0.06 , -0.102])}"
Bearing3_1,504,10:34:29,Training,"{'channel1': array([-0.683, -0.499, -0.815, ..., -0.889, -0.232, -0.586]), 'channel2': array([-0.471,  0.801, -0.33 , ...,  0.973, -0.249,  1.62 ])}"
Bearing3_1,287,09:58:19,Training,"{'channel1': array([ 0.016, -0.052, -0.119, ...,  0.069, -0.2  , -0.451]), 'channel2': array([-0.429, -0.562,  0.202, ..., -0.294,  0.373,  0.207])}"
Bearing3_1,406,10:18:09,Training,"{'channel1': array([ 0.195, -0.054,  0.023, ..., -0.269,  0.128, -0.057]), 'channel2': array([-0.297, -0.19 ,  0.335, ...,  0.107, -0.473,  0.018])}"
Bearing3_1,432,10:22:29,Training,"{'channel1': array([-0.441, -0.4  ,  0.017, ...,  0.249,  0.153, -0.093]), 'channel2': array([ 0.059,  0.004, -0.468, ...,  0.015,  0.469, -0.061])}"
Bearing3_1,338,10:06:49,Training,"{'channel1': array([ 0.272,  0.028, -0.226, ..., -0.329,  0.024,  0.15 ]), 'channel2': array([-0.236,  0.111,  0.324, ..., -0.451, -0.366,  0.117])}"
Bearing3_1,57,09:19:59,Training,"{'channel1': array([ 0.109, -0.035,  0.129, ..., -0.264, -0.09 , -0.233]), 'channel2': array([-0.296,  0.314, -0.098, ...,  0.271, -0.136,  0.053])}"
Bearing3_1,417,10:19:59,Training,"{'channel1': array([-0.437, -0.38 , -0.191, ...,  0.241, -0.036,  0.004]), 'channel2': array([ 0.636, -0.134,  0.108, ..., -0.19 ,  0.064,  0.039])}"
Bearing3_1,240,09:50:29,Training,"{'channel1': array([ 0.114, -0.108, -0.243, ..., -0.105, -0.04 , -0.177]), 'channel2': array([ 0.099,  0.325,  0.332, ...,  0.135, -0.123,  0.234])}"
Bearing3_1,442,10:24:09,Training,"{'channel1': array([ 0.072, -0.021, -0.155, ..., -0.216, -0.016,  0.092]), 'channel2': array([-0.055,  0.265, -0.356, ..., -0.063,  0.097, -0.001])}"
Bearing3_1,250,09:52:09,Training,"{'channel1': array([ 0.062, -0.09 , -0.256, ..., -0.256,  0.038,  0.319]), 'channel2': array([ 0.221, -0.534, -0.709, ..., -0.208,  0.116,  0.345])}"
Bearing3_1,358,10:10:09,Training,"{'channel1': array([ 0.253,  0.253,  0.086, ..., -0.162,  0.097,  0.055]), 'channel2': array([ 0.304, -0.224,  0.183, ..., -0.201, -0.152, -0.412])}"
Bearing3_1,320,10:03:49,Training,"{'channel1': array([-0.186, -0.023,  0.362, ..., -0.05 ,  0.001,  0.23 ]), 'channel2': array([-0.536, -0.073,  0.566, ...,  0.358, -0.36 , -0.338])}"
Bearing3_1,191,09:42:19,Training,"{'channel1': array([ 0.139,  0.074, -0.13 , ..., -0.009,  0.134, -0.1  ]), 'channel2': array([-0.329, -0.438, -0.223, ...,  0.335, -0.766, -0.2  ])}"
Bearing3_1,235,09:49:39,Training,"{'channel1': array([-0.204,  0.158,  0.141, ..., -0.02 , -0.058,  0.036]), 'channel2': array([ 0.059,  0.198,  0.202, ...,  0.668, -0.531, -0.531])}"
Bearing3_1,86,09:24:49,Training,"{'channel1': array([ 0.21 ,  0.136,  0.05 , ..., -0.026,  0.182, -0.032]), 'channel2': array([-0.693, -0.224,  0.242, ..., -0.191, -0.294, -0.146])}"
Bearing3_1,210,09:45:29,Training,"{'channel1': array([-0.365, -0.483, -0.331, ..., -0.501, -0.021,  0.086]), 'channel2': array([-0.021,  0.086, -0.041, ...,  0.147, -0.122,  0.116])}"
Bearing3_1,251,09:52:19,Training,"{'channel1': array([ 0.277,  0.657,  0.882, ..., -0.205, -0.1  , -0.224]), 'channel2': array([-0.06 , -0.373, -0.846, ..., -0.243,  0.562,  0.058])}"
Bearing3_1,136,09:33:09,Training,"{'channel1': array([-0.214, -0.182, -0.225, ...,  0.209,  0.209,  0.363]), 'channel2': array([ 0.358, -0.334, -0.066, ..., -0.289,  0.508,  0.193])}"
Bearing3_1,284,09:57:49,Training,"{'channel1': array([ 0.221, -0.232,  0.021, ...,  0.27 ,  0.192,  0.165]), 'channel2': array([ 0.131,  0.368, -0.123, ..., -0.614, -0.728, -0.374])}"
Bearing3_1,126,09:31:29,Training,"{'channel1': array([ 0.266, -0.166, -0.47 , ..., -0.06 ,  0.178, -0.056]), 'channel2': array([-0.107, -0.077,  0.221, ...,  0.268,  0.117,  0.225])}"
Bearing3_1,340,10:07:09,Training,"{'channel1': array([-0.183, -0.15 ,  0.294, ..., -0.082, -0.123, -0.013]), 'channel2': array([ 0.275, -0.306, -0.41 , ...,  0.112, -0.019,  0.204])}"
Bearing3_1,219,09:46:59,Training,"{'channel1': array([ 0.268, -0.007, -0.397, ..., -0.225, -0.105, -0.119]), 'channel2': array([-0.109, -0.773, -0.162, ...,  0.353, -0.203,  0.511])}"
Bearing3_1,319,10:03:39,Training,"{'channel1': array([ 0.148,  0.138, -0.029, ..., -0.168,  0.037,  0.155]), 'channel2': array([-0.287,  0.077, -0.016, ..., -0.244, -0.388, -0.566])}"
Bearing3_1,142,09:34:09,Training,"{'channel1': array([-0.325, -0.05 , -0.182, ..., -0.12 , -0.281, -0.277]), 'channel2': array([ 0.072, -0.081,  0.017, ...,  0.327,  0.715,  0.409])}"
Bearing3_1,105,09:27:59,Training,"{'channel1': array([-0.014, -0.419, -0.117, ..., -0.03 ,  0.12 ,  0.209]), 'channel2': array([ 0.027,  0.323, -0.053, ...,  0.425,  0.167, -0.155])}"
Bearing3_1,472,10:29:09,Training,"{'channel1': array([ 0.002, -0.045, -0.032, ..., -0.262, -0.052,  0.056]), 'channel2': array([ 0.25 , -0.413, -0.133, ..., -0.143, -0.103, -0.007])}"
Bearing3_1,106,09:28:09,Training,"{'channel1': array([ 0.327,  0.129, -0.189, ..., -0.14 , -0.212, -0.198]), 'channel2': array([-0.419,  0.529, -0.165, ...,  0.239, -0.142,  0.108])}"
Bearing3_1,421,10:20:39,Training,"{'channel1': array([ 0.259,  0.086,  0.061, ..., -0.026,  0.023,  0.333]), 'channel2': array([ 0.271, -0.144, -0.103, ..., -0.465,  0.009,  0.369])}"
Bearing3_1,276,09:56:29,Training,"{'channel1': array([ 0.333,  0.432,  0.241, ...,  0.075,  0.169, -0.012]), 'channel2': array([ 0.483,  0.14 , -0.171, ...,  0.291,  0.102, -0.151])}"
Bearing3_1,254,09:52:49,Training,"{'channel1': array([ 0.667,  0.534,  0.494, ...,  0.372, -0.18 , -0.31 ]), 'channel2': array([-0.46 ,  0.024, -0.209, ..., -0.089, -0.086,  0.479])}"
Bearing3_1,39,09:16:59,Training,"{'channel1': array([-0.355,  0.472,  0.864, ..., -0.471, -0.282, -0.085]), 'channel2': array([-0.219, -0.65 , -0.149, ..., -0.012, -0.041, -0.369])}"
Bearing3_1,400,10:17:09,Training,"{'channel1': array([ 0.016,  0.105,  0.168, ..., -0.216, -0.228, -0.478]), 'channel2': array([ 0.286, -0.307,  0.018, ..., -0.375,  0.218, -0.38 ])}"
Bearing3_1,163,09:37:39,Training,"{'channel1': array([-0.131, -0.415, -0.198, ...,  0.479,  0.434,  0.348]), 'channel2': array([-0.235,  0.043,  0.484, ...,  0.145, -0.296, -0.059])}"
Bearing3_1,403,10:17:39,Training,"{'channel1': array([ 0.203,  0.144, -0.128, ...,  0.39 ,  0.657,  0.425]), 'channel2': array([ 0.014, -0.204,  0.29 , ..., -0.039, -0.187,  0.571])}"
Bearing3_1,327,10:04:59,Training,"{'channel1': array([ 0.083,  0.189, -0.109, ...,  0.28 , -0.026, -0.239]), 'channel2': array([-0.078,  0.151, -0.047, ...,  0.093, -0.225, -0.098])}"
Bearing3_1,330,10:05:29,Training,"{'channel1': array([ 0.267,  0.067, -0.044, ...,  0.217,  0.482,  0.464]), 'channel2': array([-0.037, -0.081,  0.168, ..., -0.216, -0.268,  0.311])}"
Bearing3_1,147,09:34:59,Training,"{'channel1': array([-0.034,  0.141, -0.144, ..., -0.2  , -0.241, -0.256]), 'channel2': array([ 0.454,  0.167, -0.057, ..., -0.056, -0.046,  0.256])}"
Bearing3_1,203,09:44:19,Training,"{'channel1': array([ 0.347,  0.528,  0.424, ...,  0.117, -0.127, -0.128]), 'channel2': array([-0.256, -0.705, -0.317, ..., -0.32 ,  0.422,  0.243])}"
Bearing3_1,99,09:26:59,Training,"{'channel1': array([-0.193,  0.269,  0.375, ..., -0.254, -0.111,  0.072]), 'channel2': array([ 0.226,  0.26 ,  0.175, ..., -0.35 ,  0.073,  0.555])}"
Bearing3_1,376,10:13:09,Training,"{'channel1': array([-0.258,  0.232,  0.004, ..., -0.901, -1.063, -0.788]), 'channel2': array([ 0.364, -0.105, -0.185, ...,  0.103,  0.361, -0.141])}"
Bearing3_1,279,09:56:59,Training,"{'channel1': array([-0.202,  0.01 , -0.029, ...,  0.11 ,  0.14 , -0.231]), 'channel2': array([-0.31 ,  0.058, -0.498, ..., -0.033,  0.167,  0.111])}"
Bearing3_1,85,09:24:39,Training,"{'channel1': array([ 0.126, -0.104, -0.157, ..., -0.033,  0.447,  0.084]), 'channel2': array([-0.269,  0.288,  0.188, ..., -0.268, -0.004,  0.011])}"
Bearing3_1,92,09:25:49,Training,"{'channel1': array([-0.184, -0.104, -0.056, ...,  0.721,  0.622,  0.216]), 'channel2': array([-0.077,  0.048, -0.361, ...,  0.164, -0.78 ,  0.088])}"
Bearing3_1,186,09:41:29,Training,"{'channel1': array([ 0.711,  0.661,  0.426, ..., -0.196,  0.124, -0.179]), 'channel2': array([ 0.779, -0.17 ,  0.001, ...,  0.233, -0.044,  0.05 ])}"
Bearing3_1,397,10:16:39,Training,"{'channel1': array([-0.182,  0.156, -0.146, ...,  0.373,  0.288,  0.363]), 'channel2': array([-0.069,  0.394, -0.445, ...,  0.224,  0.025, -0.261])}"
